SMILES,ExcitationEnergy,OscillatorStrength,score,RAscore,SCScore,SAscore,FSScore,SYBA
N=C=CC=Cc1cccn1C(=N)C(N)NN,3.58912386010942,1.0774658550329508,3.867158408751961,3.621792643571098e-07,3.153332951488166,4.888663084729229,-4.51171875,-41.054692028669564
Cc1cc(O)n2cnc3c(c12)=C(N)CN(C#N)C=3,5.004921242426312,0.7702463465978702,3.8550223019889405,3.3778043871279806e-05,3.585750164982857,4.235287425991915,-6.1015625,-24.434071374336696
OCn1cccc1C=C1C=CC=[N+]1B(F)F,3.647387719556263,1.0519459542582903,3.8368547551985825,0.003333668690174818,2.6868778049833355,4.459585398425255,1.5810546875,4.681478033226925
Cn1cccc1C=C1C=CC=[N+]1B(N)F,3.662844384277434,1.0472417275031407,3.8358834805658777,0.021601395681500435,3.2938889065290695,4.33611883308963,1.765625,12.865691357090059
[B][N+]1=CC=CC1=Cc1ccc(O)[nH]1,3.583447309959502,1.0678865273714069,3.826715103851062,0.1616823673248291,2.458404075333168,4.806182369551445,2.712890625,-12.181519274220303
Cn1cccc1C=C1C=C(N)C=N1,3.588345147123791,1.0534713282247383,3.780218728269294,0.6754703521728516,2.907779832843656,3.5468933882624647,-1.0166015625,-0.01923989419654415
Cn1c(O)ccc1C=C1C=CC=[N+]1B(F)F,3.603946045816512,1.0480339942653971,3.777057969514063,0.0019724315498024225,3.1371874232362673,4.6005145592644165,1.02734375,-12.312052930537666
Fn1cccc1C=C1C=CC=N1,3.666484915551066,1.0288495939532916,3.772261516600583,0.0026239193975925446,2.3381423466347386,3.8132668361331117,0.93359375,-35.462729989390056
Cn1cccc1C=CC=C=CN=NC(N)=NNOO,3.5903567508969987,1.0464661915103592,3.75718695527469,0.1656176596879959,3.56503962869532,4.597336123011697,-3.384765625,-29.91359739435177
N#Cn1cccc1C=C1C=CC=N1,3.590720052650997,1.0449549275000891,3.7521406122910386,0.00596779678016901,2.774214699164719,3.8485571589157086,1.1103515625,-28.77053584046286
N#Cn1cccc1C=C1C=CC=[N+]1B(F)F,3.6000320539746964,1.0393183946530025,3.741579535036333,0.05644519254565239,3.0353866301642,4.830520783040639,2.7109375,-6.5972719955169765
CCn1cccc1C=CC=CN,3.5366269999027256,1.0545116508364676,3.7294143760602467,0.999595582485199,2.798912941531204,3.3126940500956206,-2.3984375,-9.825490909761754
Cc1ccc2n1C(C)C(N)=NC=CC=C2,3.592393480850401,1.03603818898201,3.721856836011029,0.0011285492219030857,2.856165503569997,4.629268930972305,-4.4375,-49.35855993973242
Cc1ccc2n1CC=NC=CC=C2,3.542060133211953,1.048795251405239,3.7148958479045042,0.008856470696628094,2.8556932297915116,4.179798691373529,-2.552734375,-64.83056639937513
C1=CN=CCn2cccc2C=C1,3.534980133288247,1.048795251405239,3.7074703776045723,0.4441770911216736,2.951966052760822,4.276933093865657,-1.119140625,-66.63113774966513
CC=C(N)C=Cc1cccn1C,3.6231779969419753,1.019487597322464,3.693785030773992,0.9966292977333069,2.5155199769881147,3.380042260708537,-0.7041015625,6.051570481384585
