SMILES,ExcitationEnergy,OscillatorStrength,score,RAscore,SCScore,SAscore,FSScore,SYBA
CC[SH]1CCC2CCCN2CCCN(CO)CCCN1,8.21,0.168,1.3792800000000003,0.7483119368553162,3.6778630174161724,4.749836624835104,-10.6328125,-15.68894062648078
CNS(=O)(=O)COC(=O)C1=CC=C(C)C(C)=CS1,6.122,0.206,1.261132,0.013622353784739971,3.435808766738898,3.8742635029149914,-0.8095703125,-25.288786328714796
O=C1CCNC(=O)OOC1,6.241,0.189,1.179549,0.9999256134033203,2.425139956030703,3.85446222381837,3.357421875,-51.27576988639781
Cn1ncnc([SH]=O)c1=O,7.062,0.16,1.12992,1.0,2.9527853285359575,4.222551417957566,3.16796875,-7.132315057884913
CC[P+]BCCC1=ON=CN=CC1,6.326,0.178,1.1260279999999998,"Error: Python argument types in
    rdkit.Chem.rdMolDescriptors.GetMorganFingerprint(NoneType, int)
did not match C++ signature:
    GetMorganFingerprint(RDKit::ROMol mol, int radius, boost::python::api::object invariants=[], boost::python::api::object fromAtoms=[], bool useChirality=False, bool useBondTypes=True, bool useFeatures=False, bool useCounts=True, boost::python::api::object bitInfo=None, bool includeRedundantEnvironments=False)",0.0,Error: Invalid SMILES string provided: CC[P+]BCCC1=ON=CN=CC1,Error: No molecule to convert to graph.,"Error: Python argument types in
    rdkit.Chem.rdMolDescriptors.GetMorganFingerprint(NoneType, int)
did not match C++ signature:
    GetMorganFingerprint(RDKit::ROMol mol, int radius, boost::python::api::object invariants=[], boost::python::api::object fromAtoms=[], bool useChirality=False, bool useBondTypes=True, bool useFeatures=False, bool useCounts=True, boost::python::api::object bitInfo=None, bool includeRedundantEnvironments=False)"
CC1=CN=CCN1CC1CC1,7.368,0.147,1.083096,0.9968737363815308,2.55813453419648,3.4608593933691907,-2.59765625,-20.64915032752539
CN1CN2CCCCCCCCCCCC(=O)C(CCC(=O)O1)C2,7.028,0.147,1.033116,0.4772839844226837,3.189200920201668,4.827006774266836,-8.28125,-28.579256333572634
CNC(=O)n1cc(N(C)C)nn1,7.2,0.143,1.0295999999999998,0.9999998807907104,2.2408388847946403,3.367259349869376,2.140625,20.621464126184463
C=C1N=C2N=NCN2CCCNC(=O)ON1C1=CC(O)C1,7.099,0.143,1.0151569999999999,7.137838053949963e-08,3.5750788193860004,5.129114429806741,-6.96875,-88.17212958465643
CC1=NN=CC2=C(F)CCN12,7.067,0.143,1.010581,0.8423594832420349,2.989111997391042,4.141545249448595,-1.0400390625,-31.348018781076853
CCNC(=O)CCCCN1CCN(C)C=C(Cl)C=N1,6.933,0.144,0.9983519999999999,0.25849002599716187,3.830822321949184,3.322054749039756,-8.546875,4.946353374789503
CC1CCO1,6.978,0.143,0.9978539999999999,0.9999998807907104,1.2862015430660634,2.3560699147461843,10.7890625,4.529992019652945
CCC1=NN=NC1CCNC1=CC=CC2=COSC(=NC2)C2=CC=CC2=C1,6.174,0.159,0.981666,1.4583431684478398e-10,4.037294716085725,6.326634802519347,-11.7578125,-149.62826243300162
Cc1ccc(F)cc1,7.005,0.14,0.9807000000000001,0.9999998807907104,1.3388104681032436,1.0501132254198158,11.34375,30.913166613506114
COC(=O)C(C)[SH]1C=CC(CO)C1,7.045,0.139,0.9792550000000001,0.6771851778030396,2.2735504853577084,5.321432705034356,3.564453125,-2.8036745576819078
CN1CCCC(=O)C2=CC=C(C3CCN(C(C)(C)C)C(=O)N3)C(=N1)CCNC=C2,7.075,0.138,0.97635,0.000585248926654458,4.0191330760377575,5.4836594673307575,-12.046875,-104.43909447409087
CNC(=O)N(C)CCC1CCCOC(=O)NC1C,6.962,0.139,0.9677180000000001,0.9999992847442627,4.24083301466287,3.745218168005639,-9.296875,-5.217619314631234
CCCOCCNC(=O)N(O)CCN(C)C(=O)N1CCCC1,6.977,0.137,0.9558490000000002,0.999569833278656,4.151868605086105,2.7208171781199226,-10.453125,63.984012744614475
Cc1ccc2n(CCCN3CC(=O)CCN3CC(N)=O)cc(c(C)c1)C=CC=C2,6.968,0.137,0.954616,0.6815875172615051,4.791490496932849,4.700045452071186,-13.8359375,-23.678671549788977
O=C1OOCN(=O)CN1c1ccccn1,7.069,0.134,0.947246,"Error: Python argument types in
    rdkit.Chem.rdMolDescriptors.GetMorganFingerprint(NoneType, int)
did not match C++ signature:
    GetMorganFingerprint(RDKit::ROMol mol, int radius, boost::python::api::object invariants=[], boost::python::api::object fromAtoms=[], bool useChirality=False, bool useBondTypes=True, bool useFeatures=False, bool useCounts=True, boost::python::api::object bitInfo=None, bool includeRedundantEnvironments=False)",0.0,Error: Invalid SMILES string provided: O=C1OOCN(=O)CN1c1ccccn1,Error: No molecule to convert to graph.,"Error: Python argument types in
    rdkit.Chem.rdMolDescriptors.GetMorganFingerprint(NoneType, int)
did not match C++ signature:
    GetMorganFingerprint(RDKit::ROMol mol, int radius, boost::python::api::object invariants=[], boost::python::api::object fromAtoms=[], bool useChirality=False, bool useBondTypes=True, bool useFeatures=False, bool useCounts=True, boost::python::api::object bitInfo=None, bool includeRedundantEnvironments=False)"
CCCOc1cccc(O)c1Cl,6.1,0.148,0.9027999999999999,0.9999980926513672,2.3661798173471453,1.9156982047644817,3.376953125,36.53816783474396
CCc1c2c(O)cc(C(O)O)c1CCC(C1=CC=C3CC3=CC=CC=C(O)C1)=CC=C2,5.967,0.146,0.8711819999999999,8.934921247316652e-09,3.8004557044139577,5.127229735602128,-12.046875,-99.84752795149883
CCN(C)n1ccsc1=O,6.1,0.142,0.8661999999999999,0.9999938011169434,2.520143139822052,3.587884751290898,1.861328125,11.477671900564097
COC1=CC=C2CCCC(CC2)CN(C(=O)C(C)(C)C)C1,6.884,0.125,0.8605,0.29707878828048706,3.2233478325523315,4.8836834359145564,-5.4609375,-55.11608250926523
CCCCNC,5.968,0.144,0.8593919999999999,1.0,1.5931086773156593,1.80573054828616,6.1484375,1.2796243680098198
CCCN1(C(=O)C2CCCCC2)C(C)CCN1C,5.523,0.146,0.8063579999999999,"Error: Python argument types in
    rdkit.Chem.rdMolDescriptors.GetMorganFingerprint(NoneType, int)
did not match C++ signature:
    GetMorganFingerprint(RDKit::ROMol mol, int radius, boost::python::api::object invariants=[], boost::python::api::object fromAtoms=[], bool useChirality=False, bool useBondTypes=True, bool useFeatures=False, bool useCounts=True, boost::python::api::object bitInfo=None, bool includeRedundantEnvironments=False)",0.0,Error: Invalid SMILES string provided: CCCN1(C(=O)C2CCCCC2)C(C)CCN1C,Error: No molecule to convert to graph.,"Error: Python argument types in
    rdkit.Chem.rdMolDescriptors.GetMorganFingerprint(NoneType, int)
did not match C++ signature:
    GetMorganFingerprint(RDKit::ROMol mol, int radius, boost::python::api::object invariants=[], boost::python::api::object fromAtoms=[], bool useChirality=False, bool useBondTypes=True, bool useFeatures=False, bool useCounts=True, boost::python::api::object bitInfo=None, bool includeRedundantEnvironments=False)"
COC1=CC(CC(=O)NC(=O)OCCCCC2CCCN(C(=O)CN)O2)=C1,7.068,0.113,0.798684,0.1466923952102661,3.9562450017980235,3.7333441096804574,-9.71875,-16.388502337906505
CCC(C)OC,6.788,0.116,0.7874080000000001,0.9999986886978149,1.5569712867633418,2.841492080743981,8.03125,13.535656218168038
CCCCOC,5.512,0.142,0.7827039999999998,0.9999997615814209,1.5604813950963665,1.4820247790553918,8.6796875,24.183990329483407
